tweet_id, tweet_time, tweet_author, tweet_author_id, tweet_language, tweet_lon, tweet_lat, tweet_text, tweet_url,label
'511486371798601728',Mon Sep 15 12:07:08 +0000 2014,locomotiondj,26282665,en,NA,NA,"Thoughts &amp; Prayers to friends down in Cabo San Lucas, they took a direct hit last night from Hurricane Odile..... http://t.co/IxCaG1261x",https://twitter.com/locomotiondj/status/511486371798601728,Sympathy and emotional support
'511486378039734272',Mon Sep 15 12:07:10 +0000 2014,FlagOfChina,273655209,en,NA,NA,Hurricane Odile Hits Mexican Resort City (timeblogs): Share With Friends:  |  | World News - Asia... http://t.co/phyuq1erzZ #China #News,https://twitter.com/FlagOfChina/status/511486378039734272,Displaced people
'511486459153772544',Mon Sep 15 12:07:29 +0000 2014,LAFDtalk,25144145,en,NA,NA,#Odile Update: Hurricane ODILE Graphics http://t.co/obBbIz2Eun http://t.co/LNhSvBYExj,https://twitter.com/LAFDtalk/status/511486459153772544,Other relevant information
'511486468330508290',Mon Sep 15 12:07:31 +0000 2014,MattHiggins80,228867076,en,NA,NA,Powerful Hurricane Slams Into Mexican Tourist Area: http://t.co/3jHzi6zzXd (@SportsRadio610) #HurricaneOdile,https://twitter.com/MattHiggins80/status/511486468330508290,Other relevant information
'511486583112220673',Mon Sep 15 12:07:59 +0000 2014,Turegberk,815408899,en,NA,NA,RT @CabosNews: #HurricaneODILE checkout it's destruction in Cabo San Lucas. #cabosanlucas :Photocredit: @SkyAlertStorm &amp; on IG: ... http://â€_,https://twitter.com/Turegberk/status/511486583112220673,Infrastructure and utilities
'511486630088044546',Mon Sep 15 12:08:10 +0000 2014,NataliMarmion,23068857,en,NA,NA,RT @GMA: Hurricane Odile is still a category 3 storm - @RobMarciano http://t.co/vWujSS2j4j,https://twitter.com/NataliMarmion/status/511486630088044546,Other relevant information
'511486674749390848',Mon Sep 15 12:08:20 +0000 2014,mike_harrigan,331818215,en,NA,NA,Cabo has been getting slammed with a hurricane... It's sad to see such a nice place get destroyed,https://twitter.com/mike_harrigan/status/511486674749390848,Sympathy and emotional support
'511486733704122369',Mon Sep 15 12:08:34 +0000 2014,newstalk_LL,1270391083,en,NA,NA,"Residents, Tourists Sent to Shelters as Hurricane Odile Makes Landfallâ€_ http://t.co/CiOlhTTSV7 | http://t.co/09aKateRnh #news",https://twitter.com/newstalk_LL/status/511486733704122369,Displaced people
'511486826818048000',Mon Sep 15 12:08:57 +0000 2014,AMHQ,2325690444,en,NA,NA,RT @JimCantore: Tremendous wave run up from #Odile already seen from Cabo cams! http://t.co/RO82FuCtIu,https://twitter.com/AMHQ/status/511486826818048000,Other relevant information
'511486934665805824',Mon Sep 15 12:09:22 +0000 2014,_TAFS,2689958113,en,NA,NA,#News ï__ Hurricane Odile makes landfall in Baja California - Fox News http://t.co/UUv5e3oEaK #TAFS #FB100%,https://twitter.com/_TAFS/status/511486934665805824,Other relevant information
'511487011908501504',Mon Sep 15 12:09:41 +0000 2014,ingmanuelgs,295026850,en,NA,NA,"RT @twc_hurricane: Center of #Hurricane #Odile now over La Paz, MX. Latest satellite image: http://t.co/qvRqqZKCCf",https://twitter.com/ingmanuelgs/status/511487011908501504,Other relevant information
'511487012767928321',Mon Sep 15 12:09:41 +0000 2014,GulfHurricanes,11629362,en,NA,NA,Powerful hurricane Odile barrels through Mexico's Baja touristÂ haven http://t.co/qafJJLu9xl,https://twitter.com/GulfHurricanes/status/511487012767928321,Other relevant information
'511487066719264769',Mon Sep 15 12:09:54 +0000 2014,NEWSFolders,1011173971,en,NA,NA,"More: Hurricane Odile estimated to be carrying 125 mph sustained winds; Los Cabos stations record 89 mph winds, 116 mph gust - @NHC_Pacific",https://twitter.com/NEWSFolders/status/511487066719264769,Other relevant information
'511487068094988288',Mon Sep 15 12:09:54 +0000 2014,TiempoNi,531695841,en,NA,NA,Hurricane Odile - East Pacific http://t.co/Xv2SIRUvsP,https://twitter.com/TiempoNi/status/511487068094988288,Caution and advice
'511487080665743360',Mon Sep 15 12:09:57 +0000 2014,maryatf1,119484455,en,NA,NA,RT @nbcwashington: A powerful hurricane slammed Cabo San Lucas early this morning with 125 mph winds and six months' rain in just 1 hr.  htâ€_,https://twitter.com/maryatf1/status/511487080665743360,Other relevant information
'511487131198709760',Mon Sep 15 12:10:09 +0000 2014,DebraJourdan,786942750,en,NA,NA,"RT @abcnewswx: Large waves generated by powerful Hurricane #Odile pound Cabo San Lucas, Mexico - WATCH: http://t.co/JHH6bddeCw http://t.co/â€_",https://twitter.com/DebraJourdan/status/511487131198709760,Personal updates
'511487204573863936',Mon Sep 15 12:10:27 +0000 2014,gothjezebel,14595811,en,NA,NA,"RT @weatherchannel: Center of #Hurricane #Odile now over La Paz, MX. Latest satellite image: http://t.co/J9cARC5gbV",https://twitter.com/gothjezebel/status/511487204573863936,Caution and advice
'511487208365494272',Mon Sep 15 12:10:28 +0000 2014,China__agent,2348502859,en,NA,NA,Hurricane Odile Hits Mexican Resort City http://t.co/w11tcNyk8w #china,https://twitter.com/China__agent/status/511487208365494272,Other relevant information
'511487234034663424',Mon Sep 15 12:10:34 +0000 2014,CraveForNews,2186300442,en,NA,NA,Hurricane Odile turns into a Category 3 storm as it churns toward Mexicoâ€™s Baja California peninsula. http://t.co/iJqD6e1pjt,https://twitter.com/CraveForNews/status/511487234034663424,Other relevant information
'511487317656502273',Mon Sep 15 12:10:54 +0000 2014,decc93,288518019,en,NA,NA,"RT @BBCBreaking: With winds up to 125mph/ 205kph, Hurricane #Odile makes landfall in Mexico via @NHC_Pacific http://t.co/A1nwMQX0fp http://â€_",https://twitter.com/decc93/status/511487317656502273,Other relevant information
'511487458379190273',Mon Sep 15 12:11:27 +0000 2014,SEGUROINSURANCE,232261931,en,NA,NA,"Mexico: Hurricane Odile strikes Baja California, thousands evacuated: Thousands of people were evacuated from ... http://t.co/uDXuF1EIKx",https://twitter.com/SEGUROINSURANCE/status/511487458379190273,Displaced people
'511487530651615232',Mon Sep 15 12:11:44 +0000 2014,FidencioLeija,298640789,en,NA,NA,Hurricane Odile hits Baja California - Click2Houston http://t.co/b1RZ3pfT5T,https://twitter.com/FidencioLeija/status/511487530651615232,Displaced people
'511487595789156352',Mon Sep 15 12:12:00 +0000 2014,MSCNBC,126330634,en,NA,NA,Today's News Category 2 Hurricane Odile now packs 110 mph winds and is moving at 16 mph across Mexico's Baja penin... http://t.co/CqUxgXc21g,https://twitter.com/MSCNBC/status/511487595789156352,Other relevant information
'511487623609991168',Mon Sep 15 12:12:07 +0000 2014,MichaelLehanSr,1447280372,en,NA,NA,RT @JenDelgadoTWC: More on #Hurricane #ODILE tomorrow am - http://t.co/wGpLjQM0uN,https://twitter.com/MichaelLehanSr/status/511487623609991168,Other relevant information
'511487688713977856',Mon Sep 15 12:12:22 +0000 2014,TrafficGallon,2414860926,en,NA,NA,Hurricane Odile makes landfall in Baja California â€“ Fox News http://t.co/qXHDOdLEd2 http://t.co/23xa27Txxp,https://twitter.com/TrafficGallon/status/511487688713977856,Other relevant information
'511487814694088704',Mon Sep 15 12:12:52 +0000 2014,hurrtrackerapp,271574559,en,NA,NA,"RT @HurricaneChanel: Video: Winds from the approaching Hurricane Odile blows out windows of hotel room in Los Cabos, Mexico -valverde_fede â€_",https://twitter.com/hurrtrackerapp/status/511487814694088704,Infrastructure and utilities
'511487838727069696',Mon Sep 15 12:12:58 +0000 2014,NomadTog,61310396,en,NA,NA,Hurricane #Odile 5 am PDT The center is located over Baja #California maximum sustained winds 110 mph a strong Cat 2. http://t.co/ILmAXGvBs2,https://twitter.com/NomadTog/status/511487838727069696,Caution and advice
'511487847250272257',Mon Sep 15 12:13:00 +0000 2014,Dudette9t9,800748296,en,NA,NA,RT @nycjim: Hurricane #Odile works its way up Baja peninsula; max winds 115 MPH. Latest NWS advisory. http://t.co/OyWOeCnu3Y? http://t.co/qâ€_,https://twitter.com/Dudette9t9/status/511487847250272257,Caution and advice
'511487885904990208',Mon Sep 15 12:13:09 +0000 2014,SamChampion,21232507,en,NA,NA,RT @JimCantore: Tremendous wave run up from #Odile already seen from Cabo cams! http://t.co/RO82FuCtIu,https://twitter.com/SamChampion/status/511487885904990208,Caution and advice
'511487980411060226',Mon Sep 15 12:13:32 +0000 2014,MissionExpress,229515159,en,NA,NA,Hurricane Odile Hits Mexico: Winds Hit 125mph http://t.co/wN7fap8ttT,https://twitter.com/MissionExpress/status/511487980411060226,Other relevant information
'511488066326761473',Mon Sep 15 12:13:52 +0000 2014,HouckisPokise,946034786,en,NA,NA,RT @CabosNews: #HurricaneODILE checkout it's destruction in Cabo San Lucas. #cabosanlucas :Photocredit: @SkyAlertStorm &amp; on IG: ... http://â€_,https://twitter.com/HouckisPokise/status/511488066326761473,Infrastructure and utilities
'511488074048884736',Mon Sep 15 12:13:54 +0000 2014,iTravelCabo,2491370664,en,NA,NA,Find out what's been happening and get updates on #Odile from iTravel Cabo News: http://t.co/lXdPBDi0qE #HurricaneODILE #Cabo #itravelcabo,https://twitter.com/iTravelCabo/status/511488074048884736,Other relevant information
'511488103761330176',Mon Sep 15 12:14:01 +0000 2014,YolandaMart,136139265,en,NA,NA,RT @GMA: Tourists in Cabo were forced to evacuate or take shelter as Hurricane Odile made landfall: http://t.co/osKEZB13oe http://t.co/JOEUâ€_,https://twitter.com/YolandaMart/status/511488103761330176,Displaced people
'511488151508893697',Mon Sep 15 12:14:12 +0000 2014,journalist_OL,326554163,en,NA,NA,Hurricane Odile is now moving north up the southern Baja peninsula following landfall - @weatherchannel http://t.co/8krwCmj6SZ,https://twitter.com/journalist_OL/status/511488151508893697,Other relevant information
'511488180671901696',Mon Sep 15 12:14:19 +0000 2014,filderstadt_wx2,55818616,en,NA,NA,Hurricane ODILE Public Advisory Number 21A: Issued at 500 AM PDT MON SEP 15 2014    000 WTPZ35 KNHC ... http://t.co/OwVs6U9lMr #nhc-epac,https://twitter.com/filderstadt_wx2/status/511488180671901696,Other relevant information
'511488323723223040',Mon Sep 15 12:14:54 +0000 2014,greentech_blog,1053219902,en,NA,NA,Major Hurricane Odile Strikes Mexico's Baja California - Mexico issued a hurricane warning for parts of Baja Calif... http://t.co/fHiSxUnJ0D,https://twitter.com/greentech_blog/status/511488323723223040,Other relevant information
'511488350063431681',Mon Sep 15 12:15:00 +0000 2014,cleaner_seas,2767435256,en,NA,NA,"Hurricane Odile strengthens http://t.co/SRxt388bgC #odile #hurricane, more news: http://t.co/YGAuFG4nV5",https://twitter.com/cleaner_seas/status/511488350063431681,Other relevant information
'511488427242827776',Mon Sep 15 12:15:18 +0000 2014,Ants_SNEweather,19932368,en,NA,NA,Powerful wind animation of Hurricane Odile still riping through the Baja Peninsula http://t.co/Z5WIT4FNUm,https://twitter.com/Ants_SNEweather/status/511488427242827776,Other relevant information
'511488438584225792',Mon Sep 15 12:15:21 +0000 2014,chuy_elmalo,426871711,en,NA,NA,"RT @weatherchannel: Center of #Hurricane #Odile now over La Paz, MX. Latest satellite image: http://t.co/J9cARC5gbV",https://twitter.com/chuy_elmalo/status/511488438584225792,Other relevant information
'511488443403481088',Mon Sep 15 12:15:22 +0000 2014,elHairoo,608065915,en,NA,NA,via [ @elHairoo ] - Hurricane Odile makes landfall in Baja California - Fox News http://t.co/37cRcVGkab,https://twitter.com/elHairoo/status/511488443403481088,Other relevant information
'511488492250365952',Mon Sep 15 12:15:34 +0000 2014,mysticredo,552805327,en,NA,NA,RT @cnnbrk: Hurricane Odile made landfall at the southernmost tip of Mexico's Baja California peninsula late Sunday. http://t.co/QuxTnXv9b6,https://twitter.com/mysticredo/status/511488492250365952,Other relevant information
'511488708525449216',Mon Sep 15 12:16:25 +0000 2014,SSinArkansas,376397887,en,NA,NA,"Overcome with emotion. Taking a first look outside and it's so bad. Tile, glass, pipes and broken trees on our porch. #odile #Cabo",https://twitter.com/SSinArkansas/status/511488708525449216,Personal updates
'511488716343635969',Mon Sep 15 12:16:27 +0000 2014,missakalady,104597042,en,NA,NA,"RT @twc_hurricane: Center of #Hurricane #Odile now over La Paz, MX. Latest satellite image: http://t.co/qvRqqZKCCf",https://twitter.com/missakalady/status/511488716343635969,Caution and advice
'511488716863332352',Mon Sep 15 12:16:27 +0000 2014,lize1982,14995985,en,NA,NA,"Not enough shelters. RT @nicolenbcsd: Category 3 hurricane hits Cabo San Lucas overnight. 30,000 tourists are stranded. 150 shelters set up.",https://twitter.com/lize1982/status/511488716863332352,Displaced people
'511488794517073920',Mon Sep 15 12:16:46 +0000 2014,RobinMCouch,309190582,en,NA,NA,euronews [English edition]: Hurricane Odile lashes western Mexico coast. http://t.co/pShM8eCyrw,https://twitter.com/RobinMCouch/status/511488794517073920,Other relevant information
'511488874804047872',Mon Sep 15 12:17:05 +0000 2014,JDY65636,371769589,en,NA,NA,RT @CBSNews: Hurricane Odile becomes massive storm en route to Los Cabos - http://t.co/cjgw6YPVYL http://t.co/LEbwuDppzb,https://twitter.com/JDY65636/status/511488874804047872,Other relevant information
'511488879648456704',Mon Sep 15 12:17:06 +0000 2014,HurricaneChanel,66965843,en,NA,NA,Hurricane ODILE Public Advisory Number 21A http://t.co/acjZ8X2j0p,https://twitter.com/HurricaneChanel/status/511488879648456704,Caution and advice
'511488887559311360',Mon Sep 15 12:17:08 +0000 2014,stuartsmellie,125134129,en,NA,NA,"RT @IndraPetersons: #Odile forecasted as a hurricane through Tuesday.  Storm surge and rainfall rates as high as 11""/hour = flooding! http:â€_",https://twitter.com/stuartsmellie/status/511488887559311360,Caution and advice
'511488899697242112',Mon Sep 15 12:17:11 +0000 2014,HurricaneChanel,66965843,en,NA,NA,Hurricane ODILE Graphics http://t.co/fbVoSDx38o,https://twitter.com/HurricaneChanel/status/511488899697242112,Caution and advice
'511488937148162048',Mon Sep 15 12:17:20 +0000 2014,WOKVNews,24905550,en,NA,NA,"A popular tourist spot in Baja, Cali is getting pounded by Hurricane #Odile. http://t.co/vfX9MYZS1r",https://twitter.com/WOKVNews/status/511488937148162048,Other relevant information
'511489029418659841',Mon Sep 15 12:17:42 +0000 2014,voipwxnet,544003140,en,NA,NA,Hurricane ODILE Public Advisory Number 21A http://t.co/Jws5wzfdd2 #Hurricane #Skywarn,https://twitter.com/voipwxnet/status/511489029418659841,Caution and advice
'511489115666132992',Mon Sep 15 12:18:02 +0000 2014,pauldutton1968,896941926,en,NA,NA,"RT @abcnewswx: Nat'l Hurricane Center: ""Center of dangerous Hurricane #Odile just a few hours from Cabo San Lucas"" - http://t.co/LknfjiLbBl",https://twitter.com/pauldutton1968/status/511489115666132992,Other relevant information
'511489170221461504',Mon Sep 15 12:18:15 +0000 2014,rwneilljr,3761241,en,NA,NA,Hurricane Odile is now moving north up the southern Baja peninsula following landfall - @weath... http://t.co/V8w4QmHSrE #breaking #news,https://twitter.com/rwneilljr/status/511489170221461504,Other relevant information
'511489171832049664',Mon Sep 15 12:18:16 +0000 2014,rwneilljr,3761241,en,NA,NA,Category 2 Hurricane Odile now packs 110 mph winds and is moving at 16 mph across Mexico's Baj... http://t.co/9Ra8VACU5b #breaking #news,https://twitter.com/rwneilljr/status/511489171832049664,Other relevant information
'511489194439737345',Mon Sep 15 12:18:21 +0000 2014,TNSL31,2350714789,en,NA,NA,Mexico hunkers down as Odile hits coast http://t.co/j2dYqVtF88,https://twitter.com/TNSL31/status/511489194439737345,Other relevant information
'511489216774012928',Mon Sep 15 12:18:26 +0000 2014,JulRennecker,103008558,en,NA,NA,"Just weathered Hurricane Odile--a good reminder of Nature's power! We're all safe, too warm, and mostly dry but in good spirits.",https://twitter.com/JulRennecker/status/511489216774012928,Personal updates
'511489301969137664',Mon Sep 15 12:18:47 +0000 2014,bomberoscajeme,507508986,en,NA,NA,RT @weatherchannel: 12:30am MDT: Ferocious winds reported in Cabo in southern eyewall of #Odile. More details at http://t.co/RlZZSS6YfK httâ€_,https://twitter.com/bomberoscajeme/status/511489301969137664,Other relevant information
'511489482030190592',Mon Sep 15 12:19:30 +0000 2014,TheNewsRoundup,1016733578,en,NA,NA,Mexico hunkers down as Odile hits coast http://t.co/FbSc7Oz5As,https://twitter.com/TheNewsRoundup/status/511489482030190592,Other relevant information
'511489510840889344',Mon Sep 15 12:19:37 +0000 2014,heritage1017fm,2598411668,en,NA,NA,Hurricane Odile hits Western Mexico http://t.co/CokjeOrv1e,https://twitter.com/heritage1017fm/status/511489510840889344,Other relevant information
'511489516318650368',Mon Sep 15 12:19:38 +0000 2014,nbcsandiego,15535860,en,NA,NA,RT @nicolenbcsd: #HurricaneODILE downgraded from Category 3 to a 2. Still 110 mph winds though! Hit Los Cabos overnight. Thousands strandedâ€_,https://twitter.com/nbcsandiego/status/511489516318650368,Other relevant information
'511489522660823040',Mon Sep 15 12:19:39 +0000 2014,GgNewsCA,2337544130,en,NA,NA,Powerful hurricane Odile barrels through Mexico's Baja tourist haven http://t.co/RrZzfjJ4gQ,https://twitter.com/GgNewsCA/status/511489522660823040,Other relevant information
'511489601949540352',Mon Sep 15 12:19:58 +0000 2014,stoned_daug,2587629370,en,NA,NA,Hurricane Odile strengthens off Pacific Coast: The strongest hurricane to ever hit MexicoÃ¢â‚¬â„¢s Baja peninsula m... http://t.co/bPYcghYyzL,https://twitter.com/stoned_daug/status/511489601949540352,Other relevant information
'511489614629322752',Mon Sep 15 12:20:01 +0000 2014,dwix1,83802019,en,NA,NA,RT @NASA_EO: Category 3 Odile Bearing Down on Baja. http://t.co/c7XIuAx2Ch http://t.co/FQobjY0c73  http://t.co/2N8JzHuOrr http://t.co/ckDffâ€_,https://twitter.com/dwix1/status/511489614629322752,Other relevant information
'511489680672825344',Mon Sep 15 12:20:17 +0000 2014,Lastcombo,48654466,en,NA,NA,"RT @BBCBreaking: With winds up to 125mph/ 205kph, Hurricane #Odile makes landfall in Mexico via @NHC_Pacific http://t.co/A1nwMQX0fp http://â€_",https://twitter.com/Lastcombo/status/511489680672825344,Other relevant information
'511489818099195904',Mon Sep 15 12:20:50 +0000 2014,garyaknichols,2159274125,en,NA,NA,RT @Benjaminchave: Hurricane Odile Hits Mexico: Winds Hit 125mph. Hope @garyaknichols is OK? http://t.co/fWWPIhV2ua,https://twitter.com/garyaknichols/status/511489818099195904,Sympathy and emotional support
'511489818665435136',Mon Sep 15 12:20:50 +0000 2014,Zak_NYCMetroWx,38848802,en,NA,NA,"Hurricane #Odile made landfall last night in Baja California as a CAT 3 storm, winds 125 mph, press 930 mb http://t.co/5hAFInNYM7",https://twitter.com/Zak_NYCMetroWx/status/511489818665435136,Other relevant information
'511489881646702592',Mon Sep 15 12:21:05 +0000 2014,Highlighthwd,416806929,en,NA,NA,"California Braces For Hurricane Odile, As It Wallops Mexicoâ€™s Baja, California Peninsula Late Sunday, (Photos) Byâ€_ http://t.co/AhO6lwEgYE",https://twitter.com/Highlighthwd/status/511489881646702592,Other relevant information
'511490115190149120',Mon Sep 15 12:22:01 +0000 2014,wxman_KPSinkler,1615359781,en,NA,NA,"RT @weatherchannel: BREAKING: Hurricane #Odile has officially made landfall, the strongest on record in Baja California. http://t.co/E9zt67â€_",https://twitter.com/wxman_KPSinkler/status/511490115190149120,Other relevant information
'511497045795151872',Mon Sep 15 12:49:33 +0000 2014,vidistar,247625775,en,NA,NA,Hurricane Odile to Bring Life-Threatening Conditions to Baja California http://t.co/QYKCu5G5Ep,https://twitter.com/vidistar/status/511497045795151872,Caution and advice
'511497157321302016',Mon Sep 15 12:50:00 +0000 2014,reginap81789323,492497599,en,NA,NA,Hurricane Odile makes landfall http://t.co/MtvQlPiSMW,https://twitter.com/reginap81789323/status/511497157321302016,Displaced people
'511497195234000896',Mon Sep 15 12:50:09 +0000 2014,StateInsUSA,2419606208,en,NA,NA,Mexico Issues #Hurricane Warning as Odile Strikes http://t.co/46Ay7j5K7e,https://twitter.com/StateInsUSA/status/511497195234000896,Caution and advice
'511497421244092416',Mon Sep 15 12:51:03 +0000 2014,KyleKalbfleisch,26127056,en,NA,NA,"Locals, tourists ride out Hurricane Odile in Baja http://t.co/BivLdlZUpy via @USATODAY",https://twitter.com/KyleKalbfleisch/status/511497421244092416,Other relevant information
'511497621853048832',Mon Sep 15 12:51:50 +0000 2014,Aaron_meet,1418539350,en,NA,NA,Major Hurricane Odile Strikes Mexico's Baja California - Businessweek: ReutersMajor Hurricane Odile Strikes Me... http://t.co/HgRB1cgYzD,https://twitter.com/Aaron_meet/status/511497621853048832,Other relevant information
'511497917870272512',Mon Sep 15 12:53:01 +0000 2014,dnanto78,68356731,en,NA,NA,#TopStories Hurricane Odile makes landfall: Hurricane Odile made landfall at the southernmost... http://t.co/IyQY8WyOYl @MajalahInternet,https://twitter.com/dnanto78/status/511497917870272512,Other relevant information
