tweet_id, tweet_time, tweet_author, tweet_author_id, tweet_language, tweet_lon, tweet_lat, tweet_text, tweet_url,label
'460409857313492992',Sun Apr 27 13:27:18 +0000 2014,FluTrackers,19087092,en,NA,NA,"@CDCgov Respirator Use n Health Care Workplaces-a Toolkit 4 Respirator Program Admin  http://t.co/HpQHWT7No4 #coronavirus #MERS h/t LAS, MPH",https://twitter.com/FluTrackers/status/460409857313492992,Informative
'460410703774769153',Sun Apr 27 13:30:40 +0000 2014,maheen20032014,2442041478,en,NA,NA,does anyone know about the corona virus,https://twitter.com/maheen20032014/status/460410703774769153,Personal only
'460412419341574145',Sun Apr 27 13:37:29 +0000 2014,Crof,19042993,en,NA,NA,Coston: New suspected #MERS case in Egypt http://t.co/ek9zgJiAks,https://twitter.com/Crof/status/460412419341574145,Informative
'460413274782048256',Sun Apr 27 13:40:53 +0000 2014,Coronavirinae,985364154,en,NA,NA,#Coronavirus news: Abu Dhabi announces 8 more cases of MERS Coronavirus tested negative - Zawya... http://t.co/fw9rfpGKJ6 #pathogenposse,https://twitter.com/Coronavirinae/status/460413274782048256,Informative
'460417977050218496',Sun Apr 27 13:59:34 +0000 2014,Crof,19042993,en,NA,NA,Egypt: Second possible #MERS case http://t.co/eV1BYjR96u,https://twitter.com/Crof/status/460417977050218496,Informative
'460420507678949377',Sun Apr 27 14:09:37 +0000 2014,Hurshal,101102896,en,NA,NA,#middleeastnews eTurboNews Travel and Tourism threat: Killer virus Middle East Respiratory Syndrome... http://t.co/CVVkJgS6Iv via #hng,https://twitter.com/Hurshal/status/460420507678949377,Informative
'460420992754397184',Sun Apr 27 14:11:33 +0000 2014,myungjihong,2395741333,en,NA,NA,14 new cases of respiratory syndrome detected in Saudi. Total number has reached 313 with 92 deaths. http://t.co/iMrbLxedjM,https://twitter.com/myungjihong/status/460420992754397184,Informative
'460421011507519488',Sun Apr 27 14:11:38 +0000 2014,HelenBranswell,28838219,en,NA,NA,Christian Drosten reports on early #MERS virus analysis in ProMED. Kudos for real time reporting of key data.  http://t.co/XXnNY1EReV,https://twitter.com/HelenBranswell/status/460421011507519488,Informative
'460422638242762752',Sun Apr 27 14:18:05 +0000 2014,amaclach,45692962,en,NA,NA,"Dude on the plane wearing a paper mask. Either he's a surgeon about to operate, or he's a pussy. #MERS",https://twitter.com/amaclach/status/460422638242762752,Personal only
'460422874504130560',Sun Apr 27 14:19:02 +0000 2014,SheikhCJ,494573678,en,NA,NA,"Saudi Arabia says #MERS virus cases top 300, 5 more die  http://t.co/Xr4gYuE7dc by @s_westall for @reuters",https://twitter.com/SheikhCJ/status/460422874504130560,Informative
'460423004271304704',Sun Apr 27 14:19:33 +0000 2014,AhmedBaloch17,731197567,en,57.8712017,23.70745335,There is no vaccine for the disease Corona virus right now and the disease began to spread in #Oman  #coronavirus,https://twitter.com/AhmedBaloch17/status/460423004271304704,Informative
'460423752518352897',Sun Apr 27 14:22:31 +0000 2014,makoto_au_japon,25927619,en,NA,NA,#Egypt's health minister urges citizens to report #flu symptoms to contain #MERS http://t.co/PSLj7IqrRM #Cairo #coronavirus,https://twitter.com/makoto_au_japon/status/460423752518352897,Informative
'460424445224812544',Sun Apr 27 14:25:16 +0000 2014,paulaojo,618631296,en,NA,NA,"Saudi health minister sacked, as MERS coronavirus toll rises. Nigeria interior minister forgiven as candidates die at poorly planned",https://twitter.com/paulaojo/status/460424445224812544,Informative
'460424451339718657',Sun Apr 27 14:25:18 +0000 2014,dytia_aurinh,105081978,en,NA,NA,Anyone you know heading to Middle east soon? Worried about #Mers Co-V. See info here. http://t.co/4jOmwKVXjT,https://twitter.com/dytia_aurinh/status/460424451339718657,Personal only
'460425313206665216',Sun Apr 27 14:28:43 +0000 2014,Gesundheit_Top,1937115438,en,NA,NA,King in Jeddah to reassure people about coronavirus #mers http://t.co/N8fNrDO86U,https://twitter.com/Gesundheit_Top/status/460425313206665216,Informative
'460425374342840320',Sun Apr 27 14:28:58 +0000 2014,irresistibleOne,49953192,en,29.7655057,31.1105589,"Ø¥Ø_Ù„Ø§Ù† Ø£ÙˆÙ„ Ø_Ø§Ù„Ø© Ù…Ø_ÙƒØ¯Ø© Ù„Ù€ #ÙƒÙˆØ±ÙˆÙ†Ø§ ÙÅÙ_ Ù…ØµØ±  Egypt discovers first case of sars-like coronavirus: state TV http://t.co/2HjKAnTcvx #Shit""",https://twitter.com/irresistibleOne/status/460425374342840320,Informative
'460425461617528832',Sun Apr 27 14:29:19 +0000 2014,GANDAbu,27629994,en,NA,NA,"Meanwhile, MERS-COV still exists.",https://twitter.com/GANDAbu/status/460425461617528832,Personal only
'460425571705831424',Sun Apr 27 14:29:45 +0000 2014,STcom,37874853,en,NA,NA,RT @STForeignDesk Rising #SaudiArabia death toll from #Mers fuels public fear http://t.co/Kze06e0pnR http://t.co/HYIW9Uj5ST,https://twitter.com/STcom/status/460425571705831424,Informative
'460426562991820800',Sun Apr 27 14:33:41 +0000 2014,AlertNet,15762575,en,NA,NA,Saudi Arabia says has 10 more cases in #MERS outbreak http://t.co/0MIDRS2YYh #SaudiArabia,https://twitter.com/AlertNet/status/460426562991820800,Informative
'460426779799191554',Sun Apr 27 14:34:33 +0000 2014,maria_ressa,34664371,en,NA,NA,FAST FACTS: The MERS Coronavirus via @rapplerdotcom http://t.co/YJ13qCungX,https://twitter.com/maria_ressa/status/460426779799191554,Informative
'460427744627916800',Sun Apr 27 14:38:23 +0000 2014,Crof,19042993,en,NA,NA,Egypt's health minister urges citizens to report flu symptoms to contain #MERS http://t.co/ZGBoWkr0sV,https://twitter.com/Crof/status/460427744627916800,Informative
'460428043476295680',Sun Apr 27 14:39:34 +0000 2014,g__sim,2385885248,en,NA,NA,Saudi Arabia has set up three centers to treat and isolate patients with Middle East Respiratory Syndrome as the number of infected cases..,https://twitter.com/g__sim/status/460428043476295680,Informative
'460429314438074370',Sun Apr 27 14:44:37 +0000 2014,dspalten,739932529,en,NA,NA,ProMED: Sequencing of Jeddah #MERS outbreak genomes show no mutation that would suggest increased transmissibilty http://t.co/6zh06i3InI,https://twitter.com/dspalten/status/460429314438074370,Informative
'460429463994793985',Sun Apr 27 14:45:13 +0000 2014,accpchest,34827666,en,NA,NA,Deadly Middle East respiratory virus surge continues in Saudi Arabia. http://t.co/ufPylKdHe4 #MERS,https://twitter.com/accpchest/status/460429463994793985,Informative
'460429598707429376',Sun Apr 27 14:45:45 +0000 2014,guidestone33,1111743326,en,NA,NA,Saudi Arabia says has 10 more cases in #MERS outbreak http://t.co/cBvpXEoVHD #SaudiArabia,https://twitter.com/guidestone33/status/460429598707429376,Informative
'460429794799124481',Sun Apr 27 14:46:32 +0000 2014,ActivistBowen2,313536147,en,NA,NA,"@Yahoo7 Again, NOT Good: MIDDLE EAST RESPIRATORY SYNDROME #MERS #Egypt",https://twitter.com/ActivistBowen2/status/460429794799124481,Informative
'460430111662039041',Sun Apr 27 14:47:47 +0000 2014,healthcaresense,1705267393,en,NA,NA,MERS virus: First case detected in Egypt - Health - CBC News http://t.co/z1td9pez0Z #MERS,https://twitter.com/healthcaresense/status/460430111662039041,Informative
'460430120281321472',Sun Apr 27 14:47:49 +0000 2014,normangat,255030521,en,NA,NA,Must-read: FAST FACTS ON MERS-CoV http://t.co/uQ2GR65pmm,https://twitter.com/normangat/status/460430120281321472,Informative
'460431689861173249',Sun Apr 27 14:54:03 +0000 2014,xtinahz,83505331,en,NA,NA,@NicoleSolinap @mariekringxx @miiicorazon mers cov,https://twitter.com/xtinahz/status/460431689861173249,Personal only
'460433091312365568',Sun Apr 27 14:59:38 +0000 2014,1fid,131618201,en,NA,NA,#WhatsOnTap? Coronavirus. #StayHealthy,https://twitter.com/1fid/status/460433091312365568,Personal only
'460433743401189376',Sun Apr 27 15:02:13 +0000 2014,alsaeedi68,921416389,en,NA,NA,â€œ@accpchest: Deadly Middle East respiratory virus surge continues in Saudi Arabia. http://t.co/0PTo6NNWjA #MERSâ€ù,https://twitter.com/alsaeedi68/status/460433743401189376,Informative
'460434019406999552',Sun Apr 27 15:03:19 +0000 2014,janbear47,245615636,en,NA,NA,http://t.co/H1wifbfxky coronavirus continues to spread from Saudi Arabia to rest of middle east,https://twitter.com/janbear47/status/460434019406999552,Informative
'460435253958438912',Sun Apr 27 15:08:13 +0000 2014,DTNWorldNews,137840213,en,NA,NA,"DTN World News: MERS virus hasn't changed, not the cause of surge in cases: expert: A German coronavirus exper... http://t.co/9jXlk4g7M1",https://twitter.com/DTNWorldNews/status/460435253958438912,Informative
'460435259377479681',Sun Apr 27 15:08:14 +0000 2014,makoto_au_japon,25927619,en,NA,NA,"#UAE: #Mers: Donâ€™t believe rumours, but maintain #hygiene http://t.co/CPmRY7IA3V #coronavirus #rumour",https://twitter.com/makoto_au_japon/status/460435259377479681,Informative
'460435337240510464',Sun Apr 27 15:08:33 +0000 2014,Alan_02RD,2394817579,en,NA,NA,"( +1 849-846-0679 ) MERS virus hasn't changed, not the cause of surge in cases: expert: A German coronavirus exp...  (( #Papiiz_ChulÃ_ ))",https://twitter.com/Alan_02RD/status/460435337240510464,Informative
'460435469726019586',Sun Apr 27 15:09:05 +0000 2014,followers_show,869877654,en,NA,NA,"MERS virus hasn't changed, not the cause of surge in cases: expert: A German coronavirus expert says ... http://t.co/uRzI408loC #CBCNews",https://twitter.com/followers_show/status/460435469726019586,Informative
'460435738526367745',Sun Apr 27 15:10:09 +0000 2014,TheCairoPost,280974809,en,NA,NA,#Egyptâ€™s ports on alert due for MERS-CoV http://t.co/o74clLQu9p,https://twitter.com/TheCairoPost/status/460435738526367745,Informative
'460436029468467200',Sun Apr 27 15:11:18 +0000 2014,Hanjezzi,270358860,en,NA,NA,Beware on MERS VIRUS Corona!!!..,https://twitter.com/Hanjezzi/status/460436029468467200,Personal only
'460436267071598592',Sun Apr 27 15:12:15 +0000 2014,iron_light,2253477378,en,NA,NA,"#MERS virus hasn't changed, and NOT reason for surge #in Saudi cases - Canada - CBC News http://t.co/FsO8sbBnLl http://t.co/LVqgrxibic",https://twitter.com/iron_light/status/460436267071598592,Informative
'460437739700510720',Sun Apr 27 15:18:06 +0000 2014,aboo_ali2010,1915266464,en,NA,NA,"Infographic, Informations about coronavirus http://t.co/l1mDmCTl2P",https://twitter.com/aboo_ali2010/status/460437739700510720,Informative
'460438219989856258',Sun Apr 27 15:20:00 +0000 2014,CarReviews7,1953764149,en,NA,NA,A German coronavirus expert says the virus responsible for the MERS infection appears not to have changed. http://t.co/R9BsLyLwGW,https://twitter.com/CarReviews7/status/460438219989856258,Informative
'460438344208777216',Sun Apr 27 15:20:30 +0000 2014,coamskhamisph,2238672836,en,NA,NA,"Coronavirus cases April 25, 2014 (confirmed cases: 21, confirmed deaths: 5) (suspected cases: 0, suspected... http://t.co/vb3e38Kln3",https://twitter.com/coamskhamisph/status/460438344208777216,Informative
'460438523804254208',Sun Apr 27 15:21:13 +0000 2014,WorldHealthNews,1633296644,en,NA,NA,A German coronavirus expert says the virus responsible for the MERS infection appears not to have changed. http://t.co/s1CHw9A63I,https://twitter.com/WorldHealthNews/status/460438523804254208,Informative
'460439803566116865',Sun Apr 27 15:26:18 +0000 2014,DTNHealth,128916334,en,NA,NA,"DTN Health: MERS virus hasn't changed, not reason for surge in Saudi cases: A German coronavirus expert says t... http://t.co/qLFCriCgxo",https://twitter.com/DTNHealth/status/460439803566116865,Informative
'460439811744997377',Sun Apr 27 15:26:20 +0000 2014,DrZohaFarooq,79101080,en,NA,NA,Corona Virus - A Serious Threat! - Life in Saudi Arabia http://t.co/NZaRAAuQRD,https://twitter.com/DrZohaFarooq/status/460439811744997377,Informative
'460440144915353600',Sun Apr 27 15:27:39 +0000 2014,OTGNCanada,437058481,en,NA,NA,"MERS virus hasn't changed, not the cause of surge in cases: expert: A German coronavirus expert says the virus... http://t.co/N266hkpH4l",https://twitter.com/OTGNCanada/status/460440144915353600,Informative
'460440336163438592',Sun Apr 27 15:28:25 +0000 2014,Axonotmesis,261493661,en,NA,NA,I liked a @YouTube video from @lucky_finds http://t.co/QMMBM9Bjlw ALERT Canada U.S. detects new pig coronavirus: Have know for a,https://twitter.com/Axonotmesis/status/460440336163438592,Informative
'460441249862803457',Sun Apr 27 15:32:03 +0000 2014,governn1,2148516500,en,NA,NA,"MERS virus hasn't changed, not reason for surge in Saudi cases: A German coronavirus expert says the virus res... http://t.co/Q8YYJrhReg",https://twitter.com/governn1/status/460441249862803457,Informative
'460443300982710273',Sun Apr 27 15:40:12 +0000 2014,shlomo1961,2314175369,en,NA,NA,#Egypt's #health minister urges citizens to report flu symptoms to contain #MERS  http://t.co/CqyMcyD8t3,https://twitter.com/shlomo1961/status/460443300982710273,Informative
'460443528729198592',Sun Apr 27 15:41:06 +0000 2014,Vida_y_Ciencia,148724758,en,NA,NA,#NuestraVidaYlaCIencia   Egypt's health minister urges citizens to report flu symptoms to contain #MERS   #Ebola   http://t.co/4BHk08jgYG,https://twitter.com/Vida_y_Ciencia/status/460443528729198592,Informative
'460444343091081216',Sun Apr 27 15:44:20 +0000 2014,CAllstadt,539863097,en,NA,NA,Rising #Saudi death toll from #MERS fuels public fear  (Sent from Headlines) http://t.co/2Ba5LrBvxG,https://twitter.com/CAllstadt/status/460444343091081216,Informative
'460445987149193216',Sun Apr 27 15:50:52 +0000 2014,Laurie_Garrett,299273962,en,NA,NA,Gene sequencing of #MERS strain frm #Saudi surge finds no significant diffs. that can be reason for surge in cases. http://t.co/0311NIrJTT,https://twitter.com/Laurie_Garrett/status/460445987149193216,Informative
'460446209304313856',Sun Apr 27 15:51:45 +0000 2014,jamesgreid,813064693,en,NA,NA,Govâ€™t steps up efforts against MERS-CoV http://t.co/02ioDNP1KK,https://twitter.com/jamesgreid/status/460446209304313856,Informative
'460446753679216640',Sun Apr 27 15:53:55 +0000 2014,MERS_inSAUDI,1876365193,en,NA,NA,#MERS outbreak and the health care system in KSA.   Op-ed by  @KhaledAlmaeena  http://t.co/KhvCh1OKQ4,https://twitter.com/MERS_inSAUDI/status/460446753679216640,Informative
'460447744726167552',Sun Apr 27 15:57:51 +0000 2014,MERS_inSAUDI,1876365193,en,NA,NA,The official announcement of the first #MERS case in Egypt.   http://t.co/XzvGbu76Eq  @_islamhussein,https://twitter.com/MERS_inSAUDI/status/460447744726167552,Informative
'460448130404610048',Sun Apr 27 15:59:23 +0000 2014,Times0ftheSigns,2430713660,en,NA,NA,Egypt discovers first case of potentially deadly MERS virus http://t.co/a61kdo1b0f via @YahooNews,https://twitter.com/Times0ftheSigns/status/460448130404610048,Informative
'460448290278866947',Sun Apr 27 16:00:01 +0000 2014,rikheller,17249770,en,NA,NA,@Kenzibit @cggbamford Surveillance is the key.  Singapore shut out the epi w/ screening fever. MERS surveillance was very poor.  #MERS#,https://twitter.com/rikheller/status/460448290278866947,Informative
'460448319014043648',Sun Apr 27 16:00:08 +0000 2014,freefolkpress,2421303246,en,NA,NA,Spike in MERS Cases #MERS http://t.co/5ZuG0dRfnO http://t.co/kpkm9SShC0,https://twitter.com/freefolkpress/status/460448319014043648,Informative
'460448364765908994',Sun Apr 27 16:00:19 +0000 2014,Live_H9N2,1329118458,en,NA,NA,Abu Dhabi announces 8 more cases of MERS Coronavirus tested negative - Zawya (registration) : http://t.co/TX5dLIKauK,https://twitter.com/Live_H9N2/status/460448364765908994,Informative
'460448540402413569',Sun Apr 27 16:01:01 +0000 2014,Arab_News,69172612,en,NA,NA,"Saudi Press Roundup: Coronavirus and the bureaucracy, Tribal and family bias â€”  http://t.co/0ITth6Z0Yd",https://twitter.com/Arab_News/status/460448540402413569,Informative
'460448694001627136',Sun Apr 27 16:01:38 +0000 2014,Yusuuf87,1166708216,en,NA,NA,M.E.R.S = Middle East Respiratory Syndrome. This disease was probably made by US the same way A.I.D.S was. Research this shit its scary,https://twitter.com/Yusuuf87/status/460448694001627136,Informative
'460448897950044160',Sun Apr 27 16:02:26 +0000 2014,Laurie_Garrett,299273962,en,NA,NA,More on #MERS surge #saudiarabia : Aprr 16 - 20 reported 9 new cases: http://t.co/lHs0Re8fLK @CFR_org,https://twitter.com/Laurie_Garrett/status/460448897950044160,Informative
'460448983911915520',Sun Apr 27 16:02:47 +0000 2014,travinaround04,162324857,en,NA,NA,"Saudi Arabia: Two dead, 10 more infected with Mers..GulfNews.com http://t.co/pOMJAbMZDU #Mers #WHO #Travelplans #SaudiArabia #News",https://twitter.com/travinaround04/status/460448983911915520,Informative
'460449403439157248',Sun Apr 27 16:04:27 +0000 2014,Nawaf_ALEgla,238251483,en,NA,NA,Saudi's Ministry of Health dedicates its website to demonstrate the risks and the prevention measurements of #MERS   http://t.co/K7AhicxBh0,https://twitter.com/Nawaf_ALEgla/status/460449403439157248,Informative
'460451278511177728',Sun Apr 27 16:11:54 +0000 2014,Laurie_Garrett,299273962,en,NA,NA,"Proof frm #Oman that camels can carry #MERS, as already seen #saudiarabia &amp; #qatar http://t.co/1qrK1smOA1 Doesn't = people get frm camels",https://twitter.com/Laurie_Garrett/status/460451278511177728,Informative
'460451334487945216',Sun Apr 27 16:12:07 +0000 2014,mike1029,26838951,en,NA,NA,Middle East respiratory syndrome coronavirus http://t.co/8oeBuLpEqU via @wordpressdotcom,https://twitter.com/mike1029/status/460451334487945216,Informative
'460452149382889472',Sun Apr 27 16:15:21 +0000 2014,WaferGen,385036364,en,NA,NA,Scientists hope to discover more about the Corona Virus with the help of next generation sequencing. #Science http://t.co/zjVmB4mHwQ,https://twitter.com/WaferGen/status/460452149382889472,Informative
'460454074643906560',Sun Apr 27 16:23:00 +0000 2014,AP_VideoAlert,562944530,en,NA,NA,EGYPET MERS -Egypt reports first case of Middle East Respiratory Syndrome (MERS) virus. 1630G/ No. 2000561,https://twitter.com/AP_VideoAlert/status/460454074643906560,Informative
'460454901844557824',Sun Apr 27 16:26:18 +0000 2014,AP_VideoAlert,562944530,en,NA,NA,EGYPT MERS -Egypt reports first case of Middle East Respiratory Syndrome (MERS) virus. 1630G/ No. 2000561,https://twitter.com/AP_VideoAlert/status/460454901844557824,Informative
'460455236122198016',Sun Apr 27 16:27:37 +0000 2014,Laurie_Garrett,299273962,en,NA,NA,"@Kaiserdr @picardonhealth @KhaledAlmaeena You have confused #MRSA with #MERS . One is #antibiotic-resist staph, big US prblm. Other = virus",https://twitter.com/Laurie_Garrett/status/460455236122198016,Informative
'460455637487333376',Sun Apr 27 16:29:13 +0000 2014,pebekybegeqi,2345497598,en,NA,NA,"Several new cases of Middle East respiratory syndrome coronavirus have emerged, including one... http://t.co/eKJhtgxG2H",https://twitter.com/pebekybegeqi/status/460455637487333376,Informative
'460455904232886273',Sun Apr 27 16:30:17 +0000 2014,Flu_alert,35275297,en,NA,NA,Abu Dhabi announces 8 more cases of MERS Coronavirus tested negative - Zawya (registration) : http://t.co/aVcyifOhay,https://twitter.com/Flu_alert/status/460455904232886273,Informative
'460456319141421057',Sun Apr 27 16:31:56 +0000 2014,_Natacholagrasa,478059155,en,NA,NA,"MERS virus hasn't changed, not the cause of surge in cases: expert: A German coronavirus expert says the virus responsible for the ME...",https://twitter.com/_Natacholagrasa/status/460456319141421057,Informative
'460457349187371009',Sun Apr 27 16:36:01 +0000 2014,sheeraf,20052487,en,NA,NA,"RT @Laurie_Garrett: Widely reported #MERS case emerged  ystrdy in #Cairo: had traveled from Saudi. Toll is climbing, &amp; spreading across ME.",https://twitter.com/sheeraf/status/460457349187371009,Informative
'460457570285920256',Sun Apr 27 16:36:54 +0000 2014,ErichMarkert,371360023,en,NA,NA,Another travel related case of MERS-CoV. Egypt reports 1st MERS coronavirus case in man returning from Saudi Arabia  http://t.co/QKAgiRVD0Z,https://twitter.com/ErichMarkert/status/460457570285920256,Informative
'460458468550639616',Sun Apr 27 16:40:28 +0000 2014,ONC_HealthIT,108638625,en,NA,NA,#MERS Egypt confirms first case: http://t.co/CoIgMqjAHD care of @DirkStanley @CDC_eHealth,https://twitter.com/ONC_HealthIT/status/460458468550639616,Informative
'460461069312745472',Sun Apr 27 16:50:48 +0000 2014,MERS_inSAUDI,1876365193,en,NA,NA,"New Study from Oman: #MERS RNA found in dromedary camels in Oman, and similar to camelsâ€™ isolates from Qatar and KSA. http://t.co/RePgySm1WV",https://twitter.com/MERS_inSAUDI/status/460461069312745472,Informative
'460461213604798464',Sun Apr 27 16:51:22 +0000 2014,BiostatX,2330307818,en,NA,NA,Gov't steps up efforts against MERS-CoV: The establishment of efficient coordination with t... http://t.co/UBMShlBKQR @WHO #PublicHealth,https://twitter.com/BiostatX/status/460461213604798464,Informative
'460462238285840385',Sun Apr 27 16:55:27 +0000 2014,rsbellmedia,80741093,en,NA,NA,#CDC one-track #vaccine mind #MERS outbreak #localfood #coffee marijuana #autism FDA drugs #Cannamoms &amp;more  http://t.co/b7YKbh4VPS 1-3p EDT,https://twitter.com/rsbellmedia/status/460462238285840385,Not related to crisis
'460462338664316929',Sun Apr 27 16:55:51 +0000 2014,indagandoTV,44395206,en,NA,NA,â€œ@MERS_inSAUDI: 7 frequently asked questions about #MERS and their answers:  http://t.co/QFF2vFHgUSâ€ù .  @sev_virologia quÃ© opinÃ¡is?,https://twitter.com/indagandoTV/status/460462338664316929,Informative
'460462562342346752',Sun Apr 27 16:56:44 +0000 2014,CatholicLisa,74144130,en,NA,NA,Saudi Arabia has confirmed 10 more cases of Middle East Respiratory Syndrome http://t.co/Ja41KOjP9c,https://twitter.com/CatholicLisa/status/460462562342346752,Informative
'460462775962468352',Sun Apr 27 16:57:35 +0000 2014,The_Mughal_EZ,92476731,en,NA,NA,The worst thing you can do in this time of panic caused by #MERS is to spread false info or rumors or health tips of any kind...,https://twitter.com/The_Mughal_EZ/status/460462775962468352,Informative
'460463463874457601',Sun Apr 27 17:00:19 +0000 2014,pandemie6,46622682,en,NA,NA,Abu Dhabi announces 8 more cases of MERS Coronavirus tested negative - Zawya (registration) : http://t.co/yLBFj0ONOF,https://twitter.com/pandemie6/status/460463463874457601,Informative
'460463602332626944',Sun Apr 27 17:00:52 +0000 2014,HelenBranswell,28838219,en,NA,NA,"16 cases, 8 deaths is correct for latest #MERS case update.",https://twitter.com/HelenBranswell/status/460463602332626944,Informative
'460484627875241984',Sun Apr 27 18:24:25 +0000 2014,rabarg,23810643,en,NA,NA,Here he comes: Christian Drosten reports on early #MERS virus analysis. Kudos for real time reporting of key data.  http://t.co/kNipCJkcEEâ€ù,https://twitter.com/rabarg/status/460484627875241984,Informative
'460485574814478337',Sun Apr 27 18:28:11 +0000 2014,FluTrackers,19087092,en,NA,NA,@HelenBranswell On April 23 - Saudi Arabia - Congestion at pediatric clinics &amp; hospitals in Tabuk http://t.co/XO6QEC2esx #coronavirus #MERS,https://twitter.com/FluTrackers/status/460485574814478337,Informative
'460486305063763968',Sun Apr 27 18:31:05 +0000 2014,tsuliena,490323141,en,NA,NA,#MERS #VIRUS **** Two Saudis die of MERS virus as toll nears 100 http://t.co/INAd11d6kq via @AlArabiya_Eng,https://twitter.com/tsuliena/status/460486305063763968,Informative
'460486414480572417',Sun Apr 27 18:31:31 +0000 2014,Laurie_Garrett,299273962,en,NA,NA,"Saudi #MERS update: 16 more cases, 8 more deaths over last 24 hrs. Awaiting more. Thnx @Crof : http://t.co/yVeftxah5l",https://twitter.com/Laurie_Garrett/status/460486414480572417,Informative
'460487381548670976',Sun Apr 27 18:35:21 +0000 2014,Fla_Medic,18868457,en,NA,NA,AFD blog `#Saudi #MOH Announces 16 New #MERS Cases &amp; 8 Fatalities'  http://t.co/tUS9eYnvkI,https://twitter.com/Fla_Medic/status/460487381548670976,Informative
'460487831530799104',Sun Apr 27 18:37:09 +0000 2014,Academia_SA,894110778,en,NA,NA,"""@WHO: WHO risk assessment on Middle East respiratory syndrome http://t.co/IScySx8mrM (24 April 2014) #MERS""",https://twitter.com/Academia_SA/status/460487831530799104,Informative
